23,07/05/2015,23.42, ,5460000000002110,524514756, ,608
23,07/05/2015,14.90, ,4867000000005596,524514757,032614,608
23,07/05/2015,4.79, ,5107000000001693,524514774,753182,606
24,07/05/2015,3.03, ,4117000000000800,524514796,171239,606
24,07/05/2015,126.26, ,4313000000008081,524514797,04257D,606
24,07/05/2015,27.02, ,4128000000008318,524514799,40374B,606
24,07/05/2015,17.27, ,5449000000000066,524514816,H53401,606
24,07/05/2015,12.91, ,4003000000008492,524514802,03624B,606
24,07/05/2015,17.26, ,5512000000000831,524514804,506879,606
24,07/05/2015,17.27, ,4117000000003261,524514815,155483,608
24,07/05/2015,-16.19, ,374300000007880,524514801, ,604
25,07/05/2015,16.44, ,4737000000007025,524514833,740841,608
25,07/05/2015,17.19, ,4327000000005179,524514867,511365,608
25,07/05/2015,17.19, ,4737000000008813,524514836,708404,608
25,07/05/2015,17.19, ,5312000000006506,524514837,105586,608
25,07/05/2015,21.48, ,5576000000004953,524514838,130683,608
25,07/05/2015,8.59, ,4000000000000807,524514839,448758,608
25,07/05/2015,5.36, ,4117000000000779,524514841,175965,608
25,07/05/2015,5.36, ,5465000000001913,524514870,272696,608
25,07/05/2015,17.19, ,4744000000006258,524514874,170396,608
25,07/05/2015,7.50, ,4327000000005272,524514875,794257,608
25,07/05/2015,31.13, ,5332000000001333,524514842,JMNCR8,608
25,07/05/2015,17.18, ,5332000000001333,524514843,JMNGQ6,608
25,07/05/2015,17.19, ,4737000000003201,524514845,817404,608
25,07/05/2015,34.38, ,4741000000003008,524514846, ,608
25,07/05/2015,16.11, ,4737000000004732,524514857,154497,608
25,07/05/2015,17.19, ,4737000000004450,524514863,735867,608
25,07/05/2015,13.96, ,5465000000002501,524514835,404935,608
26,07/05/2015,39.55, ,5456000000003233,524514886,029997,608
26,07/05/2015,17.11, ,5515000000007843,524514918,019054,608
26,07/05/2015,43.30, ,4430000000001409,524514890,613258,608
26,07/05/2015,17.11, ,4342000000003510,524514898,643019,606
26,07/05/2015,23.53, ,6011000000003956,524514899,021012,605
26,07/05/2015,16.04, ,5187000000001847,524514900,00512B,606
26,07/05/2015,6.31, ,4232000000005353,524514901, ,608
26,07/05/2015,10.69, ,4060000000007564,524514903,063112,606
26,07/05/2015,35.24, ,4266000000001580,524514922,08476A,606
26,07/05/2015,0.03, ,4342000000001044,524514927,854493,608
26,07/05/2015,11.73, ,4342000000001044,524514927,814834,608
26,07/05/2015,14.97, ,4232000000005742,524514930, ,608
26,07/05/2015,8.55, ,4055000000001620,524514931,527320,608
26,07/05/2015,13.88, ,4060000000009609,524514935,024515,608
26,07/05/2015,21.37, ,5111000000006035,524514937,C6UHZJ,606
26,07/05/2015,17.11, ,4454000000001459,524514938,757309,608
26,07/05/2015,45.98, ,4060000000005921,524514944,015716,606
26,07/05/2015,29.94, ,5178000000008963,524514946,04448Z,606
26,07/05/2015,17.10, ,4853000000008709,524514947, ,608
26,07/05/2015,17.11, ,4060000000009414,524514904,094212,608
26,07/05/2015,23.53, ,4833000000005321,524514905,075012,606
26,07/05/2015,13.21, ,5456000000002731,524514906,423161,606
26,07/05/2015,8.55, ,4342000000008380,524514909,794278,608
26,07/05/2015,4.27, ,4756000000000728,524514914,772258,608
26,07/05/2015,10.69, ,4756000000004387,524514915,689967,606
